text,anger,disgust,fear,joy,sadness,surprise,neutral
"Удивительно, что был чудесный день.",0,0,0,0,0,1,0
"@FoOie да просто весело нырять иногда немного страшно, но весело. Ты любишь нырять?",0,0,0,0,1,0,0
"С Днем Матери всем, кто твитит матери",0,0,0,0,0,1,0
Сладкие ситуации.,0,0,0,0,0,1,0
Пропал @smartbrain из BKK Na.,0,0,0,0,1,0,0
"@jamie_Oliver No Счастливых мам для мам, только для парней???",0,0,0,0,0,1,0
С Днем Матери,0,0,0,0,1,0,0
@bauvodka альтернативное имя для &quot; Bacon Mary& &quot; ... &quot; Bloody Pigggy!& &quot; ;) (Я должен отдать должное своему парню за эту идею!),0,0,0,0,0,1,0
"@teksone No, я в США на выходные, а не в Великобритании",0,0,0,0,1,0,0
Потрясающая ночь на дороге.,0,0,0,0,0,1,0
"@MarkMayhew True - каждому своему я бы позволил своей сестре делать то, что она хочет.",0,0,0,0,0,1,0
@gulersem Казим Казим Я не знал этого имени ),0,0,0,0,0,1,0
"Ожидание автобуса из Криппл Рик, чтобы забрать город Твизлер, кажется, тихим тоном *ролинн 719*",0,0,0,0,1,0,0
"#web20 .#prology - Современный либерализм, неверно истолкованный (2-е 1/2 Библии -- &lt; &lt; Христос -- без распятия и &gt; &gt; ; резюме w/o &lt; &lt; Кожа &gt; &gt;",0,0,0,0,0,1,0
С днем рождения меня!,0,0,0,0,0,1,0
Я собираюсь пойти в мою бу-платформу.,0,0,0,0,1,0,0
"@shoonemerriman едет в Вегас, но не тратьте все свои деньги!!!!!!",0,0,0,0,0,1,0
@DirtyLiz Это потому что мы правы,0,0,0,0,1,0,0
"@PumpkinPeazy Ооо Слава тебе, я не могу поверить, что отправлю тебя, когда я выгляжу Pc =D cuz imbloding из мобильного.i отправит тебя, дорогой друг",0,0,0,0,0,1,0
"@zelciia странно, обычно сначала будет дождь на восточном побережье, а на восточном побережье, как правило, будет больше дождя.",0,0,0,0,0,1,0
Не могу дождаться выпускного в эти выходные!,0,0,0,0,1,0,0
"Просто заканчиваю стрельбу, можешь в это поверить, но работа выполнена.",0,0,0,0,0,1,0
"@jason_2008, спасибо, что в июне есть мужская версия. Она очень популярна.",0,0,0,0,0,1,0
"@unitechy wud нравится, но на этот раз у меня бесплатные выходные, и семья навещает меня, так что в следующий раз я останусь на месте.",0,0,0,0,1,0,0
Только в 8 утра и уже был испорчен ветром.,0,0,0,0,1,0,0
"Здравствуйте, дерзкий мир! Как поживаете?",0,0,0,0,0,1,0
"@DaveStyles Haha да, и это BS! Все мужчины лгут. Покажи мне того, кто этого не сделает, и я женюсь на нем.",0,0,0,0,1,0,0
"У меня болит голова, но я в нелепом хорошем настроении.",0,0,0,0,0,1,0
"И они так цензурируют в Nin.com, что никто не может действительно предполагать об этих вещах, не согласны ни с чем.",0,0,0,0,0,1,0
"Любит, когда труд окупается за то, что тебя номинируют в Национальное общество колледжитных ученых!",0,0,0,0,0,1,0
Наконец-то вернулся в постель с моими щенками после недели на Ямайке.,0,0,0,0,0,1,0
"Это не зоопарк, но должно быть так же весело.",0,0,0,0,1,0,0
"Что-то странное в воздухе в последнее время, подводит всех на катушку, собираюсь хорошо помыться над домом.",0,0,0,0,0,1,0
"@dangercharli, добро пожаловать, рад, что тебе понравился торт, это довольно просто, ты должен попробовать",0,0,0,0,1,0,0
@michelem У вас есть DSL? Добро пожаловать в 2009!,0,0,0,0,0,1,0
"Привет, Твиттер, удивлён видеть, как все еще не спит... может быть, это полнолуние.",0,0,0,0,0,1,0
"@Dnldub Эй, я вернулся, слушал ретровуд, как ты всегда всё знаешь.",0,0,0,0,0,1,0
"@vobes Звучит немного Алан Партридж А-ха! (Доброе утро, кстати)",0,0,0,0,0,1,0
"только что вернулся из... хм, еда #4... было скучно, но пришлось есть, тем не менее.",0,0,0,0,1,0,0
&lt; &lt; прошло много времени &gt; &gt;,0,0,0,0,0,1,0
@jakobo A mocha в 12:30 утра?,0,0,0,0,0,1,0
"Обычно я более творческий в День Матери, но в последнее время я не чувствую себя творческим.",0,0,0,0,1,0,0
"@slicedlime что ваш блог? - Не знал, что я следую за блогером в моей ленте RSS!",0,0,0,0,0,1,0
"@jo_locanawan: конечно, я помолюсь за нее.",0,0,0,0,0,1,0
Счастливого дня матери!,0,0,0,0,0,1,0
@parboo LOL - Бирмингем был моей первой любовью... но пришло время двигаться дальше! ; ) Доброе утро,0,0,0,0,1,0,0
С днём матери всем маме!,0,0,0,0,0,1,0
"Фильм ""Звездный путь"": захватывающий. Саундтрек: отличный. Общий опыт: фантастика. Алисса прыгает в немецком пастухе: бесценный.",0,0,0,0,1,0,0
На соц.. только что видел G-1.,0,0,0,0,1,0,0
Он стоял 4 часа на каблуках. Все это для внешности и чтобы Б мог смотреть на высоких людей.,0,0,0,0,0,1,0
@Nerd Indian Возьми это обратно.,1,0,0,0,0,0,0
"@juligoodacre Я думал изменить его, но это проблема для всех, кто следует за нами так что я буду Джейсоном",0,0,0,0,1,0,0
"@solangenewles, ты такой офигенный Соланж, с днём матери.",0,0,0,0,1,0,0
"@NikkiBenz Я надеюсь, что так, записала яму/была игрой, чтобы узнать, что она не записала... к счастью, это были не листья, я бы потерял их сейчас",0,0,0,0,1,0,0
"Ох, это викид, мне нужно заказать мою сосульку, чтобы ты скучала по мне, чтобы ты был милым! Слезь с какого-нибудь брекки... говорите чувак хххкс",0,0,0,0,1,0,0
"@jooo Остальная часть недели длится менее 2,5 часов.",0,0,0,0,1,0,0
"Позволь всем нам быть в согласии с Богом, безусловно!",0,0,0,0,1,0,0
После чая и блога я увидел еще несколько бодрых - доброе утро.,0,0,0,0,0,1,0
@mousebudden 10 обновлений от 2000 года,0,0,0,0,0,1,0
"Только что я знаю, как именно работает Твиттер",0,0,0,0,0,1,0
"@megspptc Окей будет работать над этим, но пожалуйста, напомните мне еще раз.",0,0,0,0,0,1,0
"@davecandoit чувак, который честно перед Богом постоянно случается со мной... минус комбинация следов.",0,0,0,0,1,0,0
@poptrashmusic Как твоя собака?,0,0,0,0,0,1,0
@misterchun tts нелепо мило с твоей стороны,0,0,0,0,0,1,0
"В ленивое воскресенье, только что пообедал очень поздно, и забыл купить пиар, мы на странице 16.",0,0,0,0,1,0,0
"Привет, @daNanner! Приятно познакомиться.",0,0,0,0,0,1,0
Дождь падает мне на голову.,0,0,0,0,1,0,0
"@tourscotland Наслаждайтесь - мы знаем, что вы будете",0,0,0,0,0,1,0
"@JayceiiNc также отвратительно и барон, орфографические уроки хоми!! хаха это &quot; ffort& &quot; и &quot; team& &quot; , u wasty?",0,0,0,0,1,0,0
"@HilzFuld Palence, оно того стоит.",0,0,0,0,1,0,0
"@boilerfan_98 Чёрт, это моя любимая часть... lol... ладно, я просто буду хранить много запасов",0,0,0,0,0,1,0
"Счастливого Дня Матери, мама!!! Я люблю тебя и тебя, и твоего лучшего...",0,0,0,0,0,1,0
"@DespinaCook или, по крайней мере, для обновления посуды. Просто выиграть время, пока я не получу налоговую декларацию.",0,0,0,0,1,0,0
"rblpnqte @sheryonstone: &lt; &lt; Я посылаю вам одну из них @ladypn. Я думаю, вы могли бы использовать ее lol& &quot; RB DELUX...? http://blip.fm/~5z36j",0,0,0,0,1,0,0
"Ранние утренние рации на самом деле не моё дело... по крайней мере, это смутно тепло.",0,0,0,0,1,0,0
"Только что проснулся от сна, а потом съел Наси Паданг и кокелат",0,0,0,0,1,0,0
"Эй, Твиттер, как дела? Дай нам знать, как проходит твой день.",0,0,0,0,0,1,0
"Я ждал ответа от @DawnRichard, но она веселится и хорошо проводит время, так что, может быть, в другой день!",0,0,0,0,1,0,0
"Если меня чему-то научил интернет, так это тому, что если я найду достаточно людей, чтобы выслушать меня, я смогу быть в отчёте Колберта. #USA",0,0,0,0,0,1,0
"@jooo нет, но Geek Minds думает так же.",0,0,0,0,1,0,0
вторая песня идет с Нили,0,0,0,0,0,1,0
"@dcal44 намеревался написать вам по электронной почте несколько месяцев. Ваша вечеринка, предшествующая воссоединению, скоро должна начаться. Жаль, что я не смогу быть там. &gt; 140 char в скором времени.",0,0,0,0,1,0,0
Загружаю фото. Завтра мне надо в школу пораньше.,0,0,0,0,1,0,0
"Мне очень нравится эта леди Гага, она из итальянского наследия, очевидно.",0,0,0,0,0,1,0
@XKirstyxo действительно?,0,0,0,0,0,1,0
"@ALLYannaa о как круто вы знаете, я знал только как вы из-за Эриксона Хаха, когда вы были вместе x)",0,0,0,0,0,1,0
"Надеюсь, приятный расслабляющий плавание сработает.",0,0,0,0,1,0,0
"@anieskaa haha Я вчера немного переборщил и Эль был весь день в отключке так что я думаю, что Има цыпочка на всю ночь Хаха НЕ КОЛ",1,0,0,0,0,0,0
"Сладких снов! Я так взволнован, что утром я смогу поиграть в гольф! Семейная традиция!",0,0,0,0,1,0,0
Что бы это ни значило.,0,0,0,0,0,1,0
@hanastephenson я в порядке!,0,0,0,0,0,1,0
"Вау, чувак сказал, что я лучше Бобби Льюиса никогда не слышал этого парня, но я воспринимаю это как комплимент (просто прочитай сайт BL)",0,0,0,0,0,1,0
@krazyfrog Я заставил меня посмотреть его. Рекомендую другие крутые шоу.,0,0,0,0,0,1,0
@asombroso baahaha.,0,0,0,0,1,0,0
"@andmegansaid &lt;&lt;&lt; так же, как в HIMYM",0,0,0,0,0,1,0
"@kenma321, конечно! Я люблю 24-часовые магазины пончиков!",0,0,0,0,0,1,0
"Я только что видел ""Звездный путь"" с бу, а теперь ложись спать! я больше никогда не пойду в театр Вальехо.",0,0,0,0,0,1,0
"@Summer Seaweds Вау, очень буддистская о_O hooray JEWS",0,0,0,0,0,1,0
"Работа окончена, но я до сих пор ожидаю, что сегодня будет меньше пяти часов ночи.",0,0,0,0,1,0,0
В четверг вечером Тэйлор Скорт подарила мне одну из своих браклетов.,0,0,0,0,0,1,0
"И думать, что все, ради чего я играл, это просто веселье, я отстойно занимаюсь маркетингом и продвижением...",0,0,0,0,1,0,0
@leona_y время на самом деле летит моя фр.. как ты любишь охотничье задание? Пора вытащить сексуальный пиджак &lt; &lt; Ю Ён &gt; &gt;,0,0,0,0,0,1,0
@guillermop ты должен.,0,0,0,0,1,0,0
Hella вау. Без сомнения.,0,0,0,0,0,1,0
@Yorksvill... Ён уже в это время!,0,0,0,0,0,1,0
медленно теряя последователей один за другим.,0,0,0,0,1,0,0
"@theaidenash эй, кролик, что это за выходные?",0,0,0,0,1,0,0
"@MariSmith на прошлой неделе @crozdeloz и я опросили @waynemansfield и мы сказали ему, что вы королева ФБР!",0,0,0,0,0,1,0
"@slessard спасибо тебе, спасибо тебе за все эти выходные!",0,0,0,0,0,1,0
Я как-то скучаю по тебе.,0,0,0,0,0,1,0
У меня нет свиного гриппа! Из-за теста на температуру я чувствую себя преступником с моей простудой.,0,0,0,0,1,0,0
"На удивление понравился ""Звездный путь"" (вопреки теории, что фанаты звездных войн - это антитрекки)",0,0,0,0,0,1,0
@Ryan_Robert ha это было давным-давно! Твоя погода в Лос-Анджелесе намного лучше...,0,0,0,0,0,1,0
"@paulmwatson не будет спрашивать, что такое бум!",0,0,0,0,1,0,0
"Черт, сегодня я проиграл игру больше раз, чем в любой другой день истории.",0,0,0,0,1,0,0
"@dagadong, ты помнишь их все... не воспринимай это как вызов!",0,0,0,0,0,1,0
"@QuiMo Ты знаешь, что я люблю Джорди... но это не лучшая версия CG, признай это...",0,0,0,0,0,1,0
"Надеюсь, город поможет нам сегодня.",0,0,0,0,0,1,0
@torilovesbradie auw brade обожает perth Я обожаю рекламу в верхней части его страницы тоже lol xx,0,0,0,0,0,1,0
отправиться к моим двоюродным двоюродным двоюродным двоюродным двоюродным сестрам,0,0,0,0,0,1,0
@trixchasin suh-weet! Как раз вовремя.,0,0,0,0,0,1,0
@alannahclaire - мой случайный.,0,0,0,0,0,1,0
"@bluecat7 Абсолютно tru... ужас от этого все еще стирает меня иногда, если я думаю, что не в последние дни, но GD воспоминания продолжают",0,0,0,0,1,0,0
"Первый раз за неделю, чтобы увидеть чистое голубое небо.",0,0,0,0,1,0,0
"@chicic Чарли Браун, что ты делаешь сегодня?",0,0,0,0,0,1,0
"@alyssa905 О, вот ты где, хаха.",0,0,0,0,0,1,0
Моя брюшная морроу была только что в новостях!,0,0,0,0,0,1,0
"Утром все. Вверх и вокруг, и вот-вот мыть машину. Напомни мне, почему я снова выбрал белое?? http://bit.ly/Y92Mb",0,0,0,0,1,0,0
СЛУШКА НА ЧЕТВЕРТОЙ ТРУДНОСТИ,0,0,0,0,1,0,0
"Полностью, спасибо за еду, Джин, я должен был принести эту половину арбуза со мной и съесть ее на автостраде, и разбиться и умереть.",0,0,0,0,1,0,0
Работа была великолепной.,0,0,0,0,0,1,0
слушает музыку. Очень счастлива насчет !librefm #oductive комбинация вот мой профиль http://is.gd/yopo,0,0,0,0,0,1,0
"""День Мотерса!!"" - ""Фелиза Диа де Лас Мэдрес"" уже в раю. - (Скучаю по тебе...)",0,0,0,0,1,0,0
"@Branden Haydon Да, действительно хочу.",0,0,0,0,1,0,0
"Завтрак, покупки, обед, напитки, шоколадные галоры!",0,0,0,0,0,1,0
@london Я скучаю по тебе как ватная конфета &lt;3,0,0,0,0,1,0,0
"Я ужинала с бабушкой, так как не могла быть с мамой.",0,0,0,0,0,1,0
"Ну, опять же, урок, что ты не должен делать обнажённые фотографии себя, когда ты знаменита, или, может быть, ты действительно должна!",0,0,0,0,1,0,0
"@LoN_Colosus Lol, аплодисменты ""брат"".",0,0,0,0,0,1,0
"Джейк, это должно быть 23-е. Я буду выпускником, и в конце концов я получил AWESOME связи для FTSC и Racket. Так взволнован!",0,0,0,0,0,1,0
"@rebelving Да, то, что лежать в постели - это мерзавец за то, что блокирует творчество, еще хуже, если тебя прижала кошка, очевидно...",0,0,0,0,1,0,0
"Ммм, душ.",0,0,0,0,0,1,0
"Счастливого Дня Матери, Хэйвент уже подарил маме подарок? Распечатать для неё подарочную карту Амазонки! http://snipurl.com/hq0n1",0,0,0,0,0,1,0
@mcrmy_lisa... один онлайн?,0,0,0,0,1,0,0
"Мана - все, что они делали с 1986 года",0,0,0,0,1,0,0
"@Melanie Financial Спасибо, я уже нашла его",0,0,0,0,0,1,0
"@niksterz Поднимайся, ты не старый! Что ты сделал?!",0,0,0,0,0,1,0
"@yan_ming @affascinare - это gg на летние ch, но... не привязанность... Ян может пойти в блог. Проверь мой Msn или спроси канни.",0,0,0,0,1,0,0
"Да, я знаю, о ком ты говоришь, и да, он засранец.",0,0,0,0,0,1,0
"@KiwiLucy ahh; ) Я знаю, кто выигрывает, я стараюсь избегать этого, но это никогда не работает.",0,0,0,0,1,0,0
@sanjana_58 отличный... мои наилучшие пожелания прекрасного будущего сайта...,0,0,0,0,0,1,0
Счастливого Дня мам. Это крик Нелли. http://skitch.com/t/tac,0,0,0,0,0,1,0
@Curren$y_Spitta был пойман в пробке вокруг Howlin Wolf около 30-ти минут.,0,0,0,0,1,0,0
@AbreyO Day Wut Ты хочешь снимок мамы?,0,0,0,0,0,1,0
"@Kirsty_H_99 LOL - Hyya - Всё хорошо, что Бен вчера отличный день, судя по его виду - хорошо раздавлен.",0,0,0,0,0,1,0
"Я знаю, я отсасываю их, но это не вредит.",0,0,0,0,1,0,0
@themishi Хочешь приехать завтра в Мифун?,0,0,0,0,0,1,0
Это финальный отсчет для людей с волосами побольше? http://blip.fm/~5z4uq,0,0,0,0,0,1,0
"Прибыла пицца, но у водителя не было мелочи за 50 долларов, поэтому они доставили пиццу, слишком глупо, чтобы дать сдачу.",0,0,0,0,0,1,0
"Я в центре промышленного участка в пиратском полевом платье, готовый пройти пешком 7 миль.",0,0,0,0,0,1,0
@talkaboutluck о хаха еще раз спасибо! Это что-то новенькое!,0,0,0,0,0,1,0
@Scylissynaptic НЕТ МУЖЧИНА! Мне нравятся 21-летние ребята.,0,0,0,0,0,1,0
Смотреть на ДЖОНАС,0,0,0,0,0,1,0
"@Geetwity (RE:& &lt; &lt; Твой косяк w/ @TraxMill408 сумасшедший!& &gt; &gt; ) Thx Hey Trax слышал, как 49-я задняя часть тебя закончила?",0,0,0,0,0,1,0
"@RastaBeanZ да, сэр, конечно.",0,0,0,0,0,1,0
"Сегодня я написал две песни (одну для храма, который я, вероятно, никогда не буду исполнять) и одну для дня матерей.",0,0,0,0,1,0,0
"День гуглых матерей, FHEW, США и Соединенное Королевство имеют разные даты! Учитесь чему-нибудь новому каждый день.",0,0,0,0,0,1,0
"Утром в 8:15 вечера дин Донг завтрак, был сюрпризом Марголин, Гвидо и Дирк на день матери. Мама Хепи, отец тоже.",0,0,0,0,0,1,0
@mwakeham о хорошо круто вернётся к этому,0,0,0,0,0,1,0
"2 697 просмотров на мой счет для FLickr, может, это и не слишком для вас, но я счастлива...",0,0,0,0,1,0,0
"@spmwinkel не знал, что ты такой молодой!",0,0,0,0,0,1,0
@yiannis_k хороший вопрос?,0,0,0,0,1,0,0
"@taufiqz LOL, ты знаешь меня, я хочу угодить.",0,0,0,0,0,1,0
"Девушка в моей большой волосатой скале сегодня, черный бархатный малыш? http://blip.fm/~5z50g",0,0,0,0,0,1,0
"@mstainmaker Спасибо, мадам, вам повезло, потому что у вас была прекрасная собака и сууу милая...",0,0,0,0,0,1,0
"Только что вернулся, увидев Звездный Страйк.",0,0,0,0,0,1,0
@HeatherAnnP Yayy,0,0,0,0,0,1,0
"Ступайте по мешку, ребята из Твиттера, так где вы сегодня лечите маму?",0,0,0,0,1,0,0
"Любимый, второй любимый эпизод только что был на TOW Ross и Rachel...",0,0,0,0,0,1,0
Я влюблен в Дэвида Найта.,0,0,0,0,0,1,0
Только что снова попросили спеть... в этот раз утреннее утро кофе. Психология в прошлом и редактирование отстой!,0,0,0,0,1,0,0
Некоторые из моих новых подписчиков довольно круто подглядывают. Проверьте их.,0,0,0,0,0,1,0
"Не могу поверить, что выходные уже закончились!",0,0,0,0,1,0,0
"Я люблю @terealsavanna! Большое спасибо за то, что вчера в Аркадии сказал: &quot; Привет Дженн и Лораи &quot; . Мой друг Шэннон удивил меня.",0,0,0,0,0,1,0
Он работает над этим весь день.,0,0,0,0,1,0,0
"@nicole na Я последовал за ними сначала, потом они последовали за мной. Я думаю, 12-306 ночи довольно хороши",0,0,0,0,0,1,0
"""Смертельная звезда"" уничтожает звездолёт Enterprice http://bit.ly/2agcTh не может получить достаточно этого видео #startwars #startrek",0,0,0,0,1,0,0
"@Hanster7705 ahahahahaha ARYYAN Я хочу послушать, что сейчас я использовал пропускную способность, загрузив хеми и Энди подкаст",0,0,0,0,1,0,0
"@ExtremeAnnette Я не могу найти его, можете отправить его мне снова, пожалуйста, о и пометьте его слишком хорошо",0,0,0,0,1,0,0
Смотреть на герои снова. http://plurk.com/p/svhvh,0,0,0,0,0,1,0
"@Jae878 о да, я никогда оттуда не заказывал, смешно сначала сделать это, я проверю это",0,0,0,0,1,0,0
"@karmadillo Вы очень, очень хороши Почему я не подумал об этом?",0,0,0,0,0,1,0
Присоединяйтесь к самой большой и самой лучшей группе в Фейсбуке http://bit.ly/cDrbt,0,0,0,0,0,1,0
"Ищу свою сестру на Фейсбуке, скучаю по тебе Яни.",0,0,0,0,1,0,0
"Пытаясь заснуть, смотря CNN и думая о сегодняшней встрече на работе...",0,0,0,0,1,0,0
"@xxlaurenbeexxx Спасибо, что веселитесь на работе lol xxxxx",0,0,0,0,0,1,0
"&lt; &lt; кто-то звонит тебе и ты отвечаешь довольно медленно, девушка с калейдоскопными глазами &gt; &gt; , да, это нормально.",0,0,0,0,0,1,0
"@Lanulahabelle к счастью, почему ты еще не спишь?",0,0,0,0,0,1,0
Мои волосы пахнут гуадом. Чудеса &lt; &lt; пантиен и &gt; &gt; ;,0,0,0,0,0,1,0
"@ALOLOLIver Я уверен, что у некоторых людей не было ни идеологии, ни стандартов.",0,0,0,0,0,1,0
"@jalenrose Cavs имеет более легкий маршрут, чем Денвер.",0,0,0,0,0,1,0
"@BB517 Я отправлю письмо, и вы все сможете выбрать свой любимый торт и вкус мороженого, а часть &quot; кубок &quot; - белгийский шоколад.",0,0,0,0,0,1,0
"@anjelfich Yay, ты в твиттере!",0,0,0,0,0,1,0
"Нашел управление для таких людей, как я, в твиттере.",0,0,0,0,0,1,0
...простите GPGMail,0,0,0,0,1,0,0
"@AshantiGirl HellOOO!!! Как поживаете? Боже, я скучаю по вам. Думал о вас прошлой ночью, когда у меня была амарула.",0,0,0,0,1,0,0
@JoyVBehar Iyekem извиняюсь за это,0,0,0,0,1,0,0
@Maxsy серьёзно??,0,0,0,0,0,1,0
всем нужно какое-то время на крепче ружья N Roses x? http://blip.fm/~5z5kz,0,0,0,0,1,0,0
"Первый сюрприз на день рождения, лучший вечер, который у меня был за чертовски долгое время!",0,0,0,0,0,1,0
Лучше встань и убери мою шизочку.,0,0,0,0,0,1,0
"Я думаю, мы можем заполучить нашего кошачьего кота сегодня.",0,0,0,0,0,1,0
"Только что вернулся с моей первой городской вечеринки на крыше, даже когда ты рядом с Нью-Йоркским Блдгом, там все еще очень ветрено.",0,0,0,0,0,1,0
@geggrunberg просто проявляет к тебе любовь и я буду скучать по режиссеру Грега Бимана в следующем сезоне.,0,0,0,0,1,0,0
"@princ3scrys10 Imao Я никогда не встречал никого, кто так любил карамель",0,0,0,0,1,0,0
@fayewhitaker позор Фрейд не может понять эти последствия,0,0,0,0,1,0,0
"Крис Пайн, Закари Куинто и Леонард Нимой на SNL сегодня были, возможно, самыми веселыми за долгое время.",0,0,0,0,1,0,0
"Это не день матерей во Франции, а в Германии и США.",0,0,0,0,1,0,0
@AnOldMasterJukz Добро пожаловать,0,0,0,0,0,1,0
@MSNEWYORKER26 Вау милый Пик,0,0,0,0,0,1,0
"Наконец-то я нашел несколько песен, которые мы пели в церкви в Веллингтоне онлайн.",0,0,0,0,0,1,0
"@emmacruk не собирается останавливаться на нем. Это случилось, оно прошло. Жаль, что он так поддерживал! Вот такова жизнь! x",0,0,0,0,0,1,0
@TeamCyrus как ты?,0,0,0,0,0,1,0
@Matthew_cowan о круто! Я собираюсь переночевать и спать.,0,0,0,0,0,1,0
"Хлеб в духовке, чистка комнаты... почти закончил с тем, что есть в списке на сегодня.",0,0,0,0,0,1,0
"@ebrown2112 Лол, с прошлой зимы (только несколько месяцев назад, декабрь) Я в Сиэтле, чувствовал себя как Сибирь прошлой зимой.",0,0,0,0,0,1,0
"@studiowourcom 14-го числа, может быть, мы существуем 5 лет!",0,0,0,0,0,1,0
Сражаться с мамой в день матери,0,0,0,0,1,0,0
У меня шляпные волосы... тупая Дели.,0,0,0,0,1,0,0
"@slinqui - ну, я рад слышать, что ты в порядке, попробуй горячую ванну или чашку чая, чтобы успокоить тебя.",0,0,0,0,0,1,0
"Странный день я забываю все, что могу.",0,0,0,0,1,0,0
"@askfrasko oh, все в порядке, как насчет тебя??? Я знаю слишком поздно, извини за ""Dat""...",0,0,0,0,1,0,0
"Смотреть ""Битлстар Галактика 1 сезон..."" Да, ты правильно прочитала!",0,0,0,0,0,1,0
"@djbrandigarcia у нас есть Watts, Chingo Bling, The Chile... без BGeezy мы не можем сделать это без BGeezy, нам нужен u в шоу! http://bit.ly/12R3c3",0,0,0,0,0,1,0
@kyan_onefm в эфире празднуете? Твоя мама там? Не работает в одиночку. Старбакс. Моя мама в родном городе. Так что задержался до следующей недели.,0,0,0,0,0,1,0
"@joshboulton Да, думаю, он звучит немного странно, потому что он говорит очень быстро",0,0,0,0,0,1,0
Только 8 очков и мы выбивали 4 очка назад к их 18... мы становимся все лучше и лучше с каждой неделей!,0,0,0,0,0,1,0
"Для @Claire_inLaPush, потому что она так скучает по Квилу... ~ Nickleback? http://blip.fm/~5z639",0,0,0,0,0,1,0
Мои туфли сняты и мои тапочки на ногах!,0,0,0,0,1,0,0
"@Reptar01 Что значит ""смешно""? Мне нравится, как это выглядит!!!!! И я снял другую часть ногтя. В тот раз это не повредило!",0,0,0,0,0,1,0
@Blackmantra да! Рад видеть тебя в твиттере! Почему ты спрашиваешь? ххх,0,0,0,0,0,1,0
"@PerezHilton. Похоже, ты очень веселишься с леди Гага.",0,0,0,0,0,1,0
@TiffanyDow хорошо я завис над кнопкой LOL НЕ - хорошо спите Тифф и пожалуйста,0,0,0,0,0,1,0
@BrianMcnugget Yay Давайте поприветствуем миссис Макнуггет в Твиттер вселенной!,0,0,0,0,0,1,0
@OhaiGabriella Я ненавижу это. Это должен быть английский весь день каждый день,0,0,0,0,1,0,0
"@LMangueArt Да, Сабрина... хотя я продолжаю думать, что это что-то другое.",0,0,0,0,0,1,0
"Может, я немного разогрел его, но они все хотят по крайней мере 1/2 лет эксп.:-/",0,0,0,0,0,1,0
"http://twitpic.com/4wry2 - смотрите, @camatthome, розмарин в моем саду, в режиме &quot; Lolo& &quot; камеры.",0,0,0,0,0,1,0
@AlanCarr Quaver Sandards и чай.,0,0,0,0,1,0,0
"@Gedankensturm Спасибо, как ваша дочь? И кстати, как вы получили 1017 подписчиков?",0,0,0,0,0,1,0
"@ArianneFTSK ты наконец-то увидела, что он просто не влюблен в тебя, Аризард Джастин долго это сексуально, не так ли!",0,0,0,0,0,1,0
"@ficlamta Hehe - это вариант, если мир (реклама) не был таким беспорядком! Так что я мог бы в будущем! Мы в то же время да.",0,0,0,0,1,0,0
"Привет, Твиттеры",0,0,0,0,0,1,0
@bradiewebbstack бит взволнован u bredie lol,0,0,0,0,0,1,0
"@ohmyjooo, зачем Ате Маита передала вам сообщение? * Curious* xD) BTW, шикарный полярноидный выстрел!; ; ) от полярноида.net...? xD?",0,0,0,0,0,1,0
"@GabrielSaporta услышала, как ты его размазал!",0,0,0,0,1,0,0
"@jakeyboy26 круто, я рад, что вы хорошо провели время.",0,0,0,0,0,1,0
"Не стесняйся, дай мне знать, чтобы я мог следовать за тобой! Спасибо!",0,0,0,0,1,0,0
"@lesley007 утренний милый, ты крутой?",0,0,0,0,0,1,0
"Я верю в то, что только моя черная личность может объяснить, что я чувствую... эта бойфранна из шахты меня подтолкнула.",0,0,0,0,1,0,0
Утром воскресенья очень устала хххх,0,0,0,0,1,0,0
"@t0mf На самом деле не застрял на F1.. Но поскольку сегодня здесь погода, я могу просто остаться и посмотреть ее.",0,0,0,0,0,1,0
"Но поймали Bullet Boys, Trixter (Pete был великолепен), LA Guns and Kix (который украл шоу).",0,0,0,0,0,1,0
"Морнингг только что проспал 12 часов, а теперь у меня голова болит.",0,0,0,0,0,1,0
"@shezDOPEx3 Эй, ты что, тоже не пора спать?",0,0,0,0,0,1,0
"@ABIBAN, куда вы идете, дамы?",0,0,0,0,0,1,0
"@simonpeggster Hi Simon, я тоже новенькая, но я подумала, что скажу тебе, Джимми Карр написал в твиттере, что ты снимаешь фильм ""Звездный путь"".",0,0,0,0,0,1,0
"@emilyhall92, www благослови его, я действительно приду, 68 дней вуууу!",0,0,0,0,1,0,0
"@ Короткословное слово, да, я вижу это очень удобное спасибо",0,0,0,0,1,0,0
"Gatorade первым делом с утра = яйцеклеточное чувство разбито, но должно появиться и переработать для IT завтра.",0,0,0,0,1,0,0
Выпьем за Тони!,0,0,0,0,0,1,0
"@Parsnipzilla othays, теперь все понятно...",0,0,0,0,1,0,0
На прошлой неделе не очень хорошо потеряла 1 футляр.,0,0,0,0,1,0,0
"@Jason Bradbury, конечно... невероятно привык, я только что записался после нескольких месяцев попыток сопротивляться.",0,0,0,0,0,1,0
"Полагаю, однажды я найду подходящего человека, пока мне не станет лучше в одиночестве.",0,0,0,0,1,0,0
@jsrobertojr э-о... ты подкрадываешься к моему четвертому месту!,0,0,0,0,0,1,0
@spoonist Ooh!,0,0,0,0,0,1,0
@mr_billiamwa... вы быстры.,0,0,0,0,0,1,0
"О, и я, очевидно, вернулся к своему дурацкому расписанию сна.",0,0,0,0,1,0,0
